"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area"
"6759402","675940",5,5663.97031254228,5159.66017091414,4715.57725253794
"6759403","675940",4,3305.4790624734,3298.87953505595,2741.27505752794
"6759404","675940",7,6897.12781250046,5983.0644567674,5994.15765521862
"6759601","675960",11,6692.76593742799,5603.40626929328,4495.63668345055
"6759602","675960",6,5153.96843744069,4267.89057634998,3932.64885290031
"6759603","675960",7,3052.68874994991,2993.12254577107,3052.68874994991
"6759604","675960",2,1998.51218752051,1957.28553516697,1998.51218752051
"6759605","675960",6,6770.72218754049,6762.84352063853,5359.87921477255
"6759606","675960",8,8025.21968757734,7417.3289828226,8025.21968757734
"6759701","675970",13,24267.9131250158,19420.1662320865,9056.25129103831
"6759702","675970",4,2720.70437496714,2040.21784021123,2720.70437496714
"6759703","675970",3,3450.19531255402,3202.23780101724,3407.32914920594
"6759704","675970",5,5170.13937495695,3301.04674986657,3242.84202370234
"6759705","675970",12,111305.923749845,7395.04729998537,4886.81252098747
"6759706","675970",4,49110.4210061796,152.603630724159,214.443671424146
"6760001","676000",5,3456.32156249031,908.31392694707,2435.49799568874
"6760002","676000",10,6424.92531247949,5231.93121325583,6424.92531247949
"6760003","676000",4,3066.52218751237,2787.69002101792,3066.52218751237
"6760004","676000",4,4127.46343753557,3538.8491309231,4127.13698720447
"6760005","676000",9,7728.11437501293,4054.15199953085,6771.35486865742
"6760006","676000",3,2437.86218744377,2437.86218744377,2437.86218744377
"6760007","676000",3,2049.62062501069,1827.43640472079,1855.80879807286
"6760008","676000",7,3418.48750001856,3059.52982510556,3418.48750001856
"6760601","676060",9,5228.08218752872,4551.38479786809,5228.08218752872
"6760602","676060",7,5371.705937461,3644.85145494205,4652.4856762687
"6760603","676060",3,2613.61062498949,2536.87583422355,2613.53502616007
"6760604","676060",8,8100.57187508047,5899.33140682243,6280.7732075915
"6760605","676060",6,3986.47468750505,3195.75385185424,3986.47468750272
"6760606","676060",6,4006.2759375507,3576.5396404193,3992.77059208206
"6760607","676060",10,15390.3121874365,10293.3478925301,5520.02041670211
"6760701","676070",7,4538.03718750272,3986.90371192456,4185.38206476126
"6760702","676070",7,4710.24781253655,3570.63295380876,3644.10211074742
"6760703","676070",8,4240.12093747361,3762.69986010715,4240.12093747361
"6760704","676070",5,2648.13937502168,2175.71892224945,2489.0196435847
"6760705","676070",5,3079.21593747428,2856.27496472117,3079.21593747428
"6760706","676070",5,4181.27125000674,4084.61075776024,4146.97701454978
"6760707","676070",7,5319.92937501147,4772.34702239151,5213.38993301371
"6760801","676080",6,2961.62281250302,2748.66367865907,2841.60379790852
"6760802","676080",4,7649.11531251762,5676.75957880542,6099.20576884089
"6760803","676080",5,2269.619999961,2206.5938683881,2268.79292558448
"6760804","676080",10,28398.9018749474,6938.36272802309,2621.88483643695
"6760805","676080",7,9935.32312501594,5709.72223370895,4047.77890387025
"6760806","676080",11,10735.9506250342,7267.77560558164,6549.44234328065
"6760807","676080",2,21473.7456249329,508.272167718707,865.822047510417
"6760808","676080",3,4887.60406253074,378.748258479871,3.50635226187296
"6761101","676110",8,8092.05187503441,6789.83773507597,4749.16564112774
"6761102","676110",11,59418.0049065603,16806.7507565809,6186.95014901925
"6761103","676110",6,6537.73812505044,6531.00542675828,2145.65447623794
"6761104","676110",8,4694.07437500684,3046.6836074423,1831.0904685508
"6761105","676110",9,6450.57218746841,5444.53906535683,4538.95407996251
"6761107","676110",3,4007.93906253483,4007.93906253483,3690.95900232039
"6761108","676110",6,20247.2534374855,6220.24574143812,6207.77439864818
"6761301","676130",13,5752.53269887017,9091.13114184327,4714.66739601568
"6761303","676130",5,941.816509348108,968.040559298359,3916.19423374999
"6761305","676130",4,2293.78478697781,2959.83109446871,2833.9608374024
"6761306","676130",4,7835.50793009438,7974.61561951414,2957.01288959394
"6761307","676130",3,1389.74869620102,3839.67984077591,3.80152851800085
"6761308","676130",13,14441.7153124998,10209.0176721031,3544.27684868837
"6761601","676160",30,174237.915837477,12397.8608301451,236014.433586377
"6761602","676160",15,67610.485000078,8192.85068139934,11317.1851848567
"6761603","676160",14,17882.4759293497,18286.4229005506,6003.99847616872
"6761604","676160",8,6208.70358811691,5827.66630327496,4588.82520697004
"6761901","676190",5,6284.35000002198,5667.35540343134,4784.32232645224
"6761902","676190",9,10947.945937532,10203.6093759611,8095.677925725
"6761903","676190",8,10228.9056250367,9314.83474431461,6465.36113950731
"6761904","676190",3,3388.53750000289,3114.21511991927,2626.29718947233
"6761905","676190",10,4364.20968747512,3763.83415318443,3994.64482421203
"6761906","676190",7,5794.41562499231,4967.30414921558,4538.01135817636
"6761907","676190",8,5498.01593751274,5108.7301282566,4843.92981079989
"6761908","676190",8,5142.30156254594,4178.35035668971,4661.00057573287
"6762111","676211",7,5506.48843746993,4760.86349842639,5435.15425966415
"6762112","676211",10,18254.335000094,5776.15158584638,7815.76179382134
"6762113","676211",14,22068.3874999736,19857.5301945657,14809.756002306
"6762114","676211",9,4583.3453124892,4260.47889361624,4583.3453124892
"6762115","676211",11,7473.82062502578,6383.89432137564,4683.24206040789
"6762121","676212",8,13565.448124879,11525.2410061881,3529.40078718702
"6762122","676212",13,10330.5371875055,8770.12226897851,5402.87272841268
"6762123","676212",10,10099.921874966,9836.54244087746,7161.27138203482
"6762124","676212",22,21141.4096393734,11770.643327793,24135.6800416576
"6762301","676230",10,7866.34224740387,7181.83652129502,7895.99281253759
"6762302","676230",9,11882.8605449125,10783.8628890812,11797.3619170977
"6762303","676230",11,9497.65437494218,8880.40034530731,7346.33489041618
"6762304","676230",12,38930.1334374864,27766.1032631586,12173.6823849868
"6762305","676230",5,2835.69906251307,2534.84205268789,2835.69906251691
"6762306","676230",4,4218.44843748026,2394.59024286934,3236.38147876851
"6762307","676230",5,6166.5956249896,5595.06427045912,6166.59562499076
"6762308","676230",8,7091.98843753664,3165.53255139751,5678.16592538143
"6762401","676240",8,4845.01281239028,4613.81139208935,4218.2059891477
"6762402","676240",9,5405.96656248719,4851.47607834358,4408.05724694207
"6762403","676240",10,5470.4734375705,4388.20016075589,5064.68199898209
"6762404","676240",7,4575.50000008172,3616.08262791837,3787.19776191248
"6762501","676250",15,28368.7962499484,23836.5712218901,9184.20700398349
"6762503","676250",14,17803.8409374148,4634.68374914826,12983.296160401
"6762504","676250",10,25078.253437561,8450.4970220048,7262.24297226586
"6762701","676270",7,4651.82437490928,4393.44422636181,3944.22826807923
"6762702","676270",8,5635.54406253807,4462.88275587931,4004.18922260926
"6762703","676270",13,12140.1415625724,10494.6400115837,9694.34025976273
"6762704","676270",4,4635.77281245832,4408.89546638541,3961.65606015583
"6762705","676270",9,5992.13124999776,3533.67585185481,4777.30953846237
"6762706","676270",8,7227.46281251684,5742.24477743351,6874.63644391182
"6762801","676280",8,5787.32968751295,5564.8303963542,4541.3195134979
"6762802","676280",9,7663.38749998668,6338.03340077294,4751.54973376822
"6762803","676280",12,9215.9565625051,9180.7809800664,7797.66098143323
"6762804","676280",4,3458.05281253811,3224.12088760291,2676.51000806969
"6762805","676280",9,4384.7596874648,3831.09479277208,4322.01598473557
"6762806","676280",12,10696.5446873903,9528.97187898983,7617.86016900706
"6762807","676280",7,3575.42062502704,3242.25763372614,3547.77941725432
"6762901","676290",16,18978.2562499195,17016.0536550517,10330.1209783026
"6762902","676290",12,12145.6681251144,11242.5027469322,6387.43922405387
"6762903","676290",6,4648.30562494649,3406.97516324371,3000.80519142182
"6762904","676290",8,6418.04781256989,5242.25364799778,5938.49076806279
"6763001","676300",14,15381.5071875863,13631.0508541862,7918.9775049045
"6763002","676300",12,12226.7359376044,11435.3178633235,10748.1357813347
"6763003","676300",12,15137.0524999946,13710.7482753522,12743.0845424607
"6763004","676300",12,18925.94593741,16294.7447549151,6662.0812362502
"6763005","676300",8,4009.96751537779,6702.9268101966,7292.69822844875
"6763006","676300",6,3902.86776279472,3540.34743680852,4171.46544933412
"6763101","676310",4,3058.87500000931,2579.22015130881,3058.87500000931
"6763102","676310",7,4335.64874993078,3404.99357821449,3669.68625905318
"6763103","676310",5,2896.02468752302,2445.69200866134,2896.02468752
"6763104","676310",6,4469.31031250302,4387.86703655217,4469.31031250302
"6763105","676310",5,3446.75749999192,2710.67508217972,2535.05058296549
"6763106","676310",5,3506.19375001546,3033.18976935372,3506.19375001593
"6763201","676320",12,15972.8040625602,13848.798185315,9619.96633822634
"6763202","676320",7,4870.67531251255,4395.07486241567,4870.67531251255
"6763203","676320",12,11074.645000007,9664.83154671453,10903.9495211095
"6763204","676320",18,15970.429579875,12443.3313790183,9812.42420718743
"6763205","676320",15,7380.21875005076,7380.21875005076,7380.21875005076
"6763301","676330",10,13438.8821873646,11868.9775878626,6585.28878104867
"6763302","676330",3,5141.90718758851,5042.04580155946,5122.56645863783
"6763303","676330",5,3322.57781244315,2787.36559048435,3320.26276131277
"6763304","676330",8,5912.15156248398,4851.56745644915,4967.2390819873
"6763305","676330",5,4134.88750006352,3828.5742017054,3179.61601819737
"6763306","676330",4,4398.54218749888,4068.8390204024,4398.54218749888
"6763401","676340",12,10247.0221875329,9648.72397515469,6966.45697139855
"6763402","676340",13,51635.3514279155,1057.06086170783,4820.98858311561
"6763403","676340",12,16521.3674999387,15262.3710673712,6454.46015728575
"6763404","676340",7,7236.83187494986,6750.06361740083,4566.12140104268
"6763405","676340",6,4435.65343752969,3712.00900316844,3261.64524055389
"6763406","676340",9,7250.99187500216,6488.63627234049,4952.66754872441
"6763407","676340",3,4817.13375004474,3752.43017063928,3655.16698814471
"6763601","676360",10,7988.35843750322,7262.46362362057,7988.35718845035
"6763602","676360",4,3013.1081612017,3424.10954362142,4149.41218844749
"6763603","676360",13,2283.85804027319,3233.49565955345,8760.68693042593
"6763701","676370",4,3742.06437497213,3227.05476836735,3736.02936153603
"6763702","676370",4,6869.68125006929,6665.16009123996,4223.58441433776
"6763703","676370",8,7007.59124997165,6382.72775881631,4853.10961230239
"6763704","676370",8,6101.53500000574,5039.78744702088,4180.81355748535
"6763705","676370",3,3377.11025019386,3285.90469282538,3566.03718994184
"6763706","676370",5,4630.68750005006,3943.20002738736,3548.20559519366
"6763707","676370",13,10081.191769678,565.68728800118,5562.23604194087
"6763708","676370",7,2776.19767567143,1045.73838176264,3248.01815807156
"6763801","676380",6,5229.06843757723,5156.87604888901,4465.17697910847
"6763802","676380",7,4652.84906252846,4394.00410104402,4229.59822734231
"6763803","676380",19,13027.9631249644,11450.6032174228,10140.2660094119
"6763804","676380",6,8680.30968742221,7691.98865281363,8265.82951707079
"6763805","676380",20,62840.9964794591,29966.5871303791,8011.37891030191
"6764001","676400",23,16442.2684374955,15575.1848716771,12908.6309259434
"6764002","676400",5,6453.71125007607,6196.77436194103,6004.97494192771
"6764003","676400",27,19474.7559374049,17738.0972250103,17165.8885700313
"6764004","676400",6,5802.8809374338,4768.62451792522,5481.71247327229
"6764201","676420",12,5488.25013064407,7129.45573316363,5865.21701296869
"6764202","676420",9,17061.3707101643,9542.29964219412,8706.00441670345
"6764203","676420",9,6205.11188413948,6434.0919716421,7075.42371672583
"6764204","676420",11,3115.29935316555,8564.1749980937,8790.39358020341
"6764205","676420",18,74738.2585384015,200.165475558024,2132.95909942489
"6764301","676430",6,4878.75374978874,4626.5197476577,3109.00557708665
"6764302","676430",6,15258.8962500618,8253.01844664369,3825.01686935316
"6764303","676430",22,54603.0636549285,30141.9465341827,22167.6873128976
"6764304","676430",1,7129.86326354742,5027.10267197154,205.254693315132
"6764501","676450",8,9389.53343741968,8847.15395106125,9297.18368599706
"6764502","676450",23,24368.3681249917,21859.3385561982,21787.733425539
"6764503","676450",23,24190.0403126301,21105.4773468913,20606.0173544578
"6764504","676450",31,68467.14494377,32024.4086683991,32976.5964605477
"6764505","676450",41,104148.367528082,51588.4947076153,76492.4150232485
"6764506","676450",31,11822.8225425393,11169.039024625,12864.7631441311
"6764507","676450",6,6997.36000006525,6788.61861892976,6869.50913624599
"6764508","676450",4,6736.96812505834,6458.23556944169,6736.96812505634
"6764509","676450",4,7862.66406253166,7862.66406253166,7792.72368356842
"6764601","676460",15,19760.751460406,8731.22691024106,4951.40346157342
"6764602","676460",13,343.350623608567,7500.46829643939,8055.9359374484
"6764603","676460",6,3030.46067905985,2724.49837023369,3034.90718754381
"6764604","676460",8,14299.1371319594,10163.5591463662,5617.92015429563
"6764605","676460",9,5087.35795075388,4290.3649189733,5282.90442707976
"6764606","676460",44,12953.1000523272,11411.4630417567,12160.4681340109
"6764607","676460",10,8490.85874996334,2953.33634406701,6552.82228184244
"6764608","676460",6,12300.6287499515,2696.07304099842,3863.91671865596
"6764901","676490",33,212245.243230216,31255.303557321,12624.2726578442
"6764902","676490",23,30862.3441617005,20125.3235982524,11173.6649466609
"6764903","676490",22,49109.8828085829,14264.5649407284,15149.9767455242
"6764904","676490",7,12009.7306250259,3767.74344150815,993.237597476458
"6764905","676490",19,111260.215875509,20359.7795777717,11155.4079578198
"6764906","676490",21,28888.8053124165,19121.6732956613,19258.8645212711
"6764907","676490",20,49391.1557088383,32301.0025193511,17180.9614312378
"6765001","676500",29,107281.503215402,33703.3486897465,37686.2211499873
"6765101","676510",8,12699.0721531026,6.55862608738244,90.2875618087128
"6765201","676520",12,27493.3023230247,530334.945386023,57.6803713701665
"6765601","676560",3,52.2070594248362,76.9511323422194,2849.67160000384
"6765701","676570",4,62732.0259754546,14616.7754499819,8185.85125286563
"6765901","676590",39,33096.935312503,28494.1162133794,27426.5756335281
"6765902","676590",92,145980.595624901,57489.6326161188,49527.7312500972
"6765903","676590",42,31487.0259374701,27536.5485445895,29813.19123659
"6765904","676590",50,32236.0815625999,28894.6718260323,30501.1827989054
"6765905","676590",27,16928.8450000468,15025.5141561299,16627.9379745504
"6765906","676590",57,34035.3296875786,30191.6203121554,33381.4413954294
"6765907","676590",31,21856.7387500812,20701.0515564071,19566.9894289582
"6765908","676590",30,23716.5787500227,21439.6551732846,19459.2164769704
"6765909","676590",145,94997.384375179,75061.1186120779,53029.1993334343
"6766001","676600",118,166945.940312454,74252.4076198398,81303.107254927
"6766002","676600",61,45221.5281250842,41087.4790737181,33144.7793398019
"6766101","676610",63,50096.8671876043,44492.1006307454,41857.0481917262
"6766102","676610",18,13271.7768749893,11602.2814266339,11859.2214172743
